Order Date,Sales,Year,Month,Quarter,Week,Day,DayOfWeek,DayOfYear,IsWeekend,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2016-09-14,3262.42,2016,9,3,37,14,2,258,0,2109.42,919.674,494.8692,1781.4038571428569,1786.1999666666668
2016-09-15,2535.85,2016,9,3,37,15,3,259,0,3262.42,2922.667,968.206,1726.1442857142854,1838.4547666666667
2016-09-16,31.12,2016,9,3,37,16,4,260,0,2535.85,89.64,760.1120000000001,1717.7842857142855,1814.1550333333334
2016-09-17,11525.006,2016,9,3,37,17,5,261,1,31.12,1415.726,4878.392000000001,3161.9671428571423,2035.7088333333334
2016-09-18,3924.32,2016,9,3,37,18,6,262,1,11525.006,1962.13,851.4739999999999,3442.2799999999993,2138.1370333333334
2016-09-19,500.38,2016,9,3,38,19,0,263,0,3924.32,707.824,196.112,3412.645142857142,2148.2793
2016-09-20,1836.052,2016,9,3,38,20,1,264,0,500.38,2109.42,586.896,3373.592571428571,2189.9178333333334
2016-09-21,6982.058,2016,9,3,38,21,2,265,0,1836.052,3262.42,497.59,3904.9694285714277,2406.0667666666664
2016-09-22,1783.504,2016,9,3,38,22,3,266,0,6982.058,2535.85,3378.932,3797.491428571428,2352.8858333333333
2016-09-24,4180.614,2016,9,3,38,24,5,268,1,1783.504,31.12,381.64,4390.276285714285,2479.5183
2016-09-25,3033.757,2016,9,3,38,25,6,269,1,4180.614,11525.006,2827.52,3177.240714285714,2486.3928666666666
2016-09-26,3722.273,2016,9,3,39,26,0,270,0,3033.757,3924.32,66.632,3148.3768571428564,2608.2475666666664
2016-09-27,2382.958,2016,9,3,39,27,1,271,0,3722.273,500.38,1202.278,3417.3165714285715,2647.603566666666
2016-09-28,1058.364,2016,9,3,39,28,2,272,0,2382.958,1836.052,7194.775000000001,3306.2182857142857,2443.0565333333334
2016-10-01,1158.414,2016,10,4,39,1,5,275,1,1058.364,6982.058,178.52599999999998,2474.2691428571425,2475.719466666667
2016-10-02,1269.266,2016,10,4,39,2,6,276,1,1158.414,1783.504,639.9739999999999,2400.806571428571,2496.695866666667
2016-10-03,275.218,2016,10,4,40,3,0,277,0,1269.266,4180.614,6491.293,1842.892857142857,2289.4933666666666
2016-10-04,505.58,2016,10,4,40,4,1,278,0,275.218,3033.757,246.5,1481.724714285714,2298.1293666666666
2016-10-05,851.092,2016,10,4,40,5,2,279,0,505.58,3722.273,2601.797,1071.5559999999998,2239.7725333333337
2016-10-08,222.12,2016,10,4,40,8,5,282,1,851.092,2382.958,2367.564,762.8648571428569,2168.2577333333334
2016-10-09,2133.5350000000003,2016,10,4,40,9,6,283,1,222.12,1058.364,1874.898,916.4607142857141,2176.8789666666667
2016-10-10,1855.008,2016,10,4,41,10,0,284,0,2133.5350000000003,1158.414,1071.284,1015.9741428571426,2203.0031
2016-10-11,1011.8955,2016,10,4,41,11,1,285,0,1855.008,1269.266,934.103,979.2069285714284,2205.5961833333336
2016-10-12,2390.758,2016,10,4,41,12,2,286,0,1011.8955,275.218,919.674,1281.4269285714286,2254.6323166666666
2016-10-13,371.66,2016,10,4,41,13,3,287,0,2390.758,505.58,2922.667,1262.2955,2169.59875
2016-10-15,3219.554,2016,10,4,41,15,5,289,1,371.66,851.092,89.64,1600.647214285714,2273.9292166666664
2016-10-16,824.97,2016,10,4,41,16,6,290,1,3219.554,222.12,1415.726,1686.7686428571428,2254.23735
2016-10-17,77.88,2016,10,4,42,17,0,291,0,824.97,2133.5350000000003,1962.13,1393.1036428571424,2191.429016666667
2016-10-18,378.494,2016,10,4,42,18,1,292,0,77.88,1855.008,707.824,1182.1730714285711,2180.4513500000003
2016-10-19,2135.09,2016,10,4,42,19,2,293,0,378.494,1011.8955,2109.42,1342.6294285714284,2181.3070166666666
2016-10-20,720.086,2016,10,4,42,20,3,294,0,2135.09,2390.758,3262.42,1103.9619999999998,2096.56255
2016-10-22,15.128,2016,10,4,42,22,5,296,1,720.086,371.66,2535.85,1053.0288571428569,2012.5384833333333
2016-10-23,2262.296,2016,10,4,42,23,6,297,1,15.128,3219.554,31.12,916.277714285714,2086.9110166666665
2016-10-24,831.145,2016,10,4,43,24,0,298,0,2262.296,824.97,11525.006,917.1598571428568,1730.4489833333334
2016-10-25,1425.412,2016,10,4,43,25,1,299,0,831.145,77.88,3924.32,1109.6644285714283,1647.15205
2016-10-26,1395.333,2016,10,4,43,26,2,300,0,1425.412,378.494,500.38,1254.9271428571426,1676.9838166666666
2016-10-28,104.51,2016,10,4,43,28,4,302,0,1395.333,2135.09,1836.052,964.8442857142854,1619.26575
2016-10-29,244.24,2016,10,4,43,29,5,303,1,104.51,720.086,6982.058,896.8662857142854,1394.6718166666665
2016-10-30,2122.044,2016,10,4,43,30,6,304,1,244.24,15.128,1783.504,1197.8542857142854,1405.9564833333332
2016-10-31,3211.009,2016,10,4,44,31,0,305,0,2122.044,2262.296,4180.614,1333.384714285714,1373.6363166666667
2016-11-01,3106.106,2016,11,4,44,1,1,306,0,3211.009,831.145,3033.757,1658.3791428571426,1376.04795
2016-11-02,5528.551,2016,11,4,44,2,2,307,0,3106.106,1425.412,3722.273,2244.541857142857,1436.2572166666664
2016-11-03,2800.846,2016,11,4,44,3,3,308,0,5528.551,1395.333,2382.958,2445.3294285714287,1450.1868166666668
2016-11-05,834.874,2016,11,4,44,5,5,310,1,2800.846,104.51,1058.364,2549.6671428571426,1442.73715
2016-11-06,11.481,2016,11,4,44,6,6,311,1,834.874,244.24,1158.414,2516.415857142857,1404.50605
2016-11-07,3073.073,2016,11,4,45,7,0,312,0,11.481,2122.044,1269.266,2652.2771428571427,1464.63295
2016-11-08,12196.997,2016,11,4,45,8,1,313,0,3073.073,3211.009,275.218,3935.9897142857144,1862.0255833333333
2016-11-09,4620.292,2016,11,4,45,9,2,314,0,12196.997,3106.106,505.58,4152.302,1999.18265
2016-11-10,3536.904,2016,11,4,45,10,3,315,0,4620.292,5528.551,851.092,3867.7809999999995,2088.7097166666667
2016-11-11,542.178,2016,11,4,45,11,4,316,0,3536.904,2800.846,222.12,3545.1141428571427,2099.3783166666667
2016-11-12,1127.992,2016,11,4,45,12,5,317,1,542.178,834.874,2133.5350000000003,3586.9881428571425,2065.8602166666665
2016-11-13,2867.9132,2016,11,4,45,13,6,318,1,1127.992,11.481,1855.008,3995.049885714285,2099.623723333333
2016-11-14,2512.71,2016,11,4,46,14,0,319,0,2867.9132,3073.073,1011.8955,3914.9980285714287,2149.6508733333335
2016-11-15,702.17,2016,11,4,46,15,1,320,0,2512.71,12196.997,2390.758,2272.8798857142856,2093.364606666667
2016-11-16,4072.334,2016,11,4,46,16,2,321,0,702.17,4620.292,371.66,2194.6001714285712,2216.720406666667
2016-11-17,3885.986,2016,11,4,46,17,3,322,0,4072.334,3536.904,3219.554,2244.469028571428,2238.934806666666
2016-11-19,1040.784,2016,11,4,46,19,5,324,1,3885.986,542.178,824.97,2315.698457142857,2246.128606666666
2016-11-20,2861.15,2016,11,4,46,20,6,325,1,1040.784,1127.992,77.88,2563.2924571428566,2338.9042733333335
2016-11-21,3613.5748,2016,11,4,47,21,0,326,0,2861.15,2867.9132,378.494,2669.815542857142,2446.7403
2016-11-22,614.499,2016,11,4,47,22,1,327,0,3613.5748,2512.71,2135.09,2398.6425428571424,2396.0539333333336
2016-11-23,3450.188,2016,11,4,47,23,2,328,0,614.499,702.17,720.086,2791.2165428571425,2487.057333333333
2016-11-24,1218.764,2016,11,4,47,24,3,329,0,3450.188,4072.334,15.128,2383.5636857142854,2527.1785333333332
2016-11-25,13.12,2016,11,4,47,25,4,330,0,1218.764,3885.986,2262.296,1830.2971142857139,2452.2059999999997
2016-11-26,1484.082,2016,11,4,47,26,5,331,1,13.12,1040.784,831.145,1893.6253999999994,2473.9705666666664
2016-11-27,3109.7835,2016,11,4,47,27,6,332,1,1484.082,2861.15,1425.412,1929.1444714285713,2530.1162833333337
2016-11-28,1864.482,2016,11,4,48,28,0,333,0,3109.7835,3613.5748,1395.333,1679.2740714285715,2545.7545833333334
2016-11-29,2760.168,2016,11,4,48,29,1,334,0,1864.482,614.499,104.51,1985.798214285714,2634.2765166666663
2016-11-30,1798.3970000000002,2016,11,4,48,30,2,335,0,2760.168,3450.188,244.24,1749.8280714285713,2686.08175
2016-12-01,7130.594,2016,12,4,48,1,3,336,0,1798.3970000000002,1218.764,2122.044,2594.3752142857143,2853.0334166666667
2016-12-03,1972.645,2016,12,4,48,3,5,338,1,7130.594,13.12,3211.009,2874.307357142857,2811.754616666666
2016-12-04,5185.814,2016,12,4,48,4,6,339,1,1972.645,1484.082,3106.106,3403.1262142857136,2881.078216666667
2016-12-05,897.322,2016,12,4,49,5,0,340,0,5185.814,3109.7835,5528.551,3087.0602857142853,2726.703916666667
2016-12-06,6061.502,2016,12,4,49,6,1,341,0,897.322,1864.482,2800.846,3686.6345714285717,2835.39245
2016-12-07,1338.298,2016,12,4,49,7,2,342,0,6061.502,2760.168,834.874,3483.5102857142856,2852.17325
2016-12-08,2672.728,2016,12,4,49,8,3,343,0,1338.298,1798.3970000000002,11.481,3608.414714285714,2940.881483333333
2016-12-09,34.02,2016,12,4,49,9,4,344,0,2672.728,7130.594,3073.073,2594.618428571429,2839.5797166666666
2016-12-10,3080.38,2016,12,4,49,10,5,345,1,34.02,1972.645,12196.997,2752.8662857142854,2535.6924833333333
2016-12-11,1590.894,2016,12,4,49,11,6,346,1,3080.38,5185.814,4620.292,2239.3062857142854,2434.7125500000006
2016-12-12,1448.854,2016,12,4,50,12,0,347,0,1590.894,897.322,3536.904,2318.096571428571,2365.1108833333333
2016-12-13,1023.386,2016,12,4,50,13,1,348,0,1448.854,6061.502,542.178,1598.365714285714,2381.1511499999997
2016-12-14,488.744,2016,12,4,50,14,2,349,0,1023.386,1338.298,1127.992,1477.0008571428568,2359.8428833333332
2016-12-15,5494.796,2016,12,4,50,15,3,350,0,488.744,2672.728,2867.9132,1880.1534285714283,2447.4056433333335
2016-12-16,4.98,2016,12,4,50,16,4,351,0,5494.796,34.02,2512.71,1876.0048571428567,2363.814643333333
2016-12-17,1918.492,2016,12,4,50,17,5,352,1,4.98,3080.38,702.17,1710.020857142857,2404.35871
2016-12-18,935.288,2016,12,4,50,18,6,353,1,1918.492,1590.894,4072.334,1616.362857142857,2299.79051
2016-12-19,6120.656,2016,12,4,51,19,0,354,0,935.288,1448.854,3885.986,2283.7631428571426,2374.27951
2016-12-20,1107.464,2016,12,4,51,20,1,355,0,6120.656,1023.386,1040.784,2295.7742857142853,2376.502176666667
2016-12-21,3257.76,2016,12,4,51,21,2,356,0,1107.464,488.744,2861.15,2691.3479999999995,2389.72251
2016-12-22,473.313,2016,12,4,51,22,3,357,0,3257.76,5494.796,3613.5748,1973.9932857142853,2285.047116666667
2016-12-23,194.32,2016,12,4,51,23,4,358,0,473.313,4.98,614.499,2001.041857142857,2271.04115
2016-12-24,7484.566000000001,2016,12,4,51,24,5,359,1,194.32,1918.492,3450.188,2796.1952857142855,2405.5204166666667
2016-12-25,4204.968,2016,12,4,51,25,6,360,1,7484.566000000001,935.288,1218.764,3263.2924285714284,2505.06055
2016-12-26,561.486,2016,12,4,52,26,0,361,0,4204.968,6120.656,13.12,2469.125285714286,2523.339416666667
2016-12-27,5148.4472,2016,12,4,52,27,1,362,0,561.486,1107.464,1484.082,3046.4085999999998,2645.484923333333
2016-12-28,79.2,2016,12,4,52,28,2,363,0,5148.4472,3257.76,3109.7835,2592.3286,2544.465473333333
2016-12-30,3251.34,2016,12,4,52,30,4,365,0,79.2,473.313,1864.482,2989.1896,2590.6940733333336
2016-12-31,1381.344,2016,12,4,52,31,5,366,1,3251.34,194.32,2760.168,3158.764457142857,2544.7332733333333
2017-01-02,405.92,2017,1,1,1,2,0,2,0,1381.344,7484.566000000001,1798.3970000000002,2147.529314285714,2498.3173733333333
2017-01-03,2095.83,2017,1,1,1,3,1,3,0,405.92,4204.968,7130.594,1846.2238857142854,2330.491906666667
2017-01-04,1069.22,2017,1,1,1,4,2,4,0,2095.83,561.486,1972.645,1918.7573142857138,2300.3777400000004
2017-01-05,255.904,2017,1,1,1,5,3,5,0,1069.22,5148.4472,5185.814,1219.822571428571,2136.0474066666666
2017-01-07,83.576,2017,1,1,1,7,5,7,1,255.904,79.2,897.322,1220.447714285714,2108.92254
2017-01-08,1859.158,2017,1,1,1,8,6,8,1,83.576,3251.34,6061.502,1021.5645714285712,1968.8444066666668
2017-01-09,743.0459999999999,2017,1,1,2,9,0,9,0,1859.158,1381.344,1338.298,930.3791428571425,1949.0026733333332
2017-01-10,174.75,2017,1,1,2,10,1,10,0,743.0459999999999,405.92,2672.728,897.3548571428568,1865.7367399999998
2017-01-11,149.444,2017,1,1,2,11,2,11,0,174.75,2095.83,34.02,619.299714285714,1869.5842066666667
2017-01-14,405.344,2017,1,1,2,14,5,14,1,149.444,1069.22,3080.38,524.4602857142854,1780.41634
2017-01-15,701.923,2017,1,1,2,15,6,15,1,405.344,255.904,1590.894,588.1772857142854,1750.7839733333335
2017-01-16,102.218,2017,1,1,3,16,0,16,0,701.923,83.576,1448.854,590.8404285714283,1705.8961066666668
2017-01-17,1040.55,2017,1,1,3,17,1,17,0,102.218,1859.158,1023.386,473.89642857142826,1706.46824
2017-01-21,1167.056,2017,1,1,3,21,5,21,1,1040.55,743.0459999999999,488.744,534.4692857142854,1729.07864
2017-01-22,917.63,2017,1,1,3,22,6,22,1,1167.056,174.75,5494.796,640.5949999999997,1576.50644
2017-01-23,1732.3,2017,1,1,4,23,0,23,0,917.63,149.444,4.98,866.7172857142856,1634.0837733333333
2017-01-24,31.36,2017,1,1,4,24,1,24,0,1732.3,405.344,1918.492,813.2909999999998,1571.1793733333334
2017-01-25,858.712,2017,1,1,4,25,2,25,0,31.36,701.923,935.288,835.6894285714282,1568.6268400000001
2017-01-28,39.68,2017,1,1,4,28,5,28,1,858.712,102.218,6120.656,826.7554285714283,1365.92764
2017-01-30,3107.316,2017,1,1,5,30,0,30,0,39.68,1040.55,1107.464,1122.007714285714,1432.5893733333332
2017-01-31,1601.554,2017,1,1,5,31,1,31,0,3107.316,1167.056,3257.76,1184.0788571428568,1377.3825066666664
2017-02-01,161.97,2017,2,1,5,1,2,32,0,1601.554,917.63,473.313,1076.1274285714283,1367.0044066666667
2017-02-02,8996.784,2017,2,1,5,2,3,33,0,161.97,1732.3,194.32,2113.910857142857,1660.4198733333333
2017-02-03,866.4,2017,2,1,5,3,4,34,0,8996.784,31.36,7484.566000000001,2233.202285714285,1439.81434
2017-02-04,197.868,2017,2,1,5,4,5,35,1,866.4,858.712,4204.968,2138.796,1306.24434
2017-02-05,2994.476,2017,2,1,5,5,6,36,1,197.868,39.68,561.486,2560.909714285714,1387.3440066666665
2017-02-06,132.224,2017,2,1,6,6,0,37,0,2994.476,3107.316,5148.4472,2135.8965714285714,1220.1365666666666
2017-02-07,762.142,2017,2,1,6,7,1,38,0,132.224,1601.554,79.2,2015.980571428571,1242.9013
2017-02-08,1369.476,2017,2,1,6,8,2,39,0,762.142,161.97,3251.34,2188.4814285714283,1180.1725000000001
2017-02-09,121.83,2017,2,1,6,9,3,40,0,1369.476,8996.784,1381.344,920.6308571428569,1138.1887
2017-02-11,69.93,2017,2,1,6,11,5,42,1,121.83,866.4,405.92,806.8494285714285,1126.9890333333335
2017-02-12,1366.04,2017,2,1,6,12,6,43,1,69.93,197.868,2095.83,973.7311428571427,1102.6626999999999
2017-02-13,146.82,2017,2,1,7,13,0,44,0,1366.04,2994.476,1069.22,566.9231428571426,1071.9160333333334
2017-02-14,837.921,2017,2,1,7,14,1,45,0,146.82,132.224,255.904,667.7369999999997,1091.3165999999999
2017-02-15,407.072,2017,2,1,7,15,2,46,0,837.921,762.142,83.576,617.012714285714,1102.0998
2017-02-16,1135.638,2017,2,1,7,16,3,47,0,407.072,1369.476,1859.158,583.6072857142855,1077.9824666666668
2017-02-19,392.66,2017,2,1,7,19,6,50,1,1135.638,121.83,743.0459999999999,622.2972857142855,1066.3029333333334
2017-02-20,16.496,2017,2,1,8,20,0,51,0,392.66,69.93,174.75,614.6638571428568,1061.0278
2017-02-21,1524.126,2017,2,1,8,21,1,52,0,16.496,1366.04,149.444,637.2475714285711,1106.8505333333333
2017-02-22,983.17,2017,2,1,8,22,2,53,0,1524.126,146.82,405.344,756.7261428571426,1126.1114000000002
2017-02-23,57.576,2017,2,1,8,23,3,54,0,983.17,837.921,701.923,645.2482857142853,1104.6331666666667
2017-02-25,46.72,2017,2,1,8,25,5,56,1,57.576,407.072,102.218,593.7694285714282,1102.783233333333
2017-02-27,243.892,2017,2,1,9,27,0,58,0,46.72,1135.638,1040.55,466.3771428571426,1076.2279666666666
2017-02-28,147.584,2017,2,1,9,28,1,59,0,243.892,392.66,1167.056,431.3662857142854,1042.2455666666667
2017-03-01,6285.8060000000005,2017,3,1,9,1,2,60,0,147.584,16.496,917.63,1326.9819999999997,1221.1847666666665
2017-03-03,7264.422,2017,3,1,9,3,4,62,0,6285.8060000000005,1524.126,1732.3,2147.0242857142853,1405.5888333333335
2017-03-04,315.45,2017,3,1,9,4,5,63,1,7264.422,983.17,31.36,2051.6357142857137,1415.0585
2017-03-05,162.344,2017,3,1,9,5,6,64,1,315.45,57.576,858.712,2066.602571428571,1391.8462333333334
2017-03-06,811.303,2017,3,1,10,6,0,65,0,162.344,46.72,39.68,2175.828714285714,1417.567
2017-03-07,21.072,2017,3,1,10,7,1,66,0,811.303,243.892,3107.316,2143.997285714285,1314.6922000000002
2017-03-08,2190.81,2017,3,1,10,8,2,67,0,21.072,147.584,1601.554,2435.886714285714,1334.3340666666666
2017-03-09,635.6,2017,3,1,10,9,3,68,0,2190.81,6285.8060000000005,161.97,1628.7144285714282,1350.1217333333332
2017-03-10,7879.734,2017,3,1,10,10,4,69,0,635.6,7264.422,8996.784,1716.6161428571427,1312.8867333333333
2017-03-11,896.0219999999999,2017,3,1,10,11,5,70,1,7879.734,315.45,866.4,1799.5549999999996,1313.8741333333332
2017-03-12,1694.6419999999998,2017,3,1,10,12,6,71,1,896.0219999999999,162.344,197.868,2018.4547142857139,1363.7666
2017-03-13,8866.882,2017,3,1,11,13,0,72,0,1694.6419999999998,811.303,2994.476,3169.2517142857137,1559.5134666666665
2017-03-14,669.3679999999999,2017,3,1,11,14,1,73,0,8866.882,21.072,132.224,3261.8654285714283,1577.4182666666666
2017-03-15,1805.992,2017,3,1,11,15,2,74,0,669.3679999999999,2190.81,762.142,3206.8914285714277,1612.2132666666664
2017-03-17,2360.3340000000003,2017,3,1,11,17,4,76,0,1805.992,635.6,1369.476,3453.2819999999997,1645.2418666666667
2017-03-18,1061.682,2017,3,1,11,18,5,77,1,2360.3340000000003,7879.734,121.83,2479.274571428571,1676.5702666666666
2017-03-19,138.68,2017,3,1,11,19,6,78,1,1061.682,896.0219999999999,69.93,2371.0828571428565,1678.8619333333334
2017-03-20,928.311,2017,3,1,12,20,0,79,0,138.68,1694.6419999999998,1366.04,2261.6069999999995,1664.2709666666667
2017-03-21,645.7059999999999,2017,3,1,12,21,1,80,0,928.311,8866.882,146.82,1087.1532857142854,1680.9005
2017-03-22,226.468,2017,3,1,12,22,2,81,0,645.7059999999999,669.3679999999999,837.921,1023.8818571428568,1660.5187333333333
2017-03-24,745.774,2017,3,1,12,24,4,83,0,226.468,1805.992,407.072,872.4221428571427,1671.8087999999998
2017-03-25,1346.97,2017,3,1,12,25,5,84,1,745.774,2360.3340000000003,1135.638,727.6558571428569,1678.8532
2017-03-26,682.246,2017,3,1,12,26,6,85,1,1346.97,1061.682,392.66,673.450714285714,1688.5060666666666
2017-03-27,92.7,2017,3,1,13,27,0,86,0,682.246,138.68,16.496,666.8821428571426,1691.0462000000002
2017-03-28,125.3,2017,3,1,13,28,1,87,0,92.7,928.311,1524.126,552.1662857142854,1644.4186666666667
2017-03-29,2659.339,2017,3,1,13,29,2,88,0,125.3,645.7059999999999,983.17,839.8281428571427,1700.2909666666667
2017-03-30,11.34,2017,3,1,13,30,3,89,0,2659.339,226.468,57.576,809.0955714285711,1698.7497666666668
2017-03-31,640.762,2017,3,1,13,31,4,90,0,11.34,745.774,46.72,794.0938571428569,1718.5511666666666
2017-04-01,2161.48,2017,4,2,13,1,5,91,1,640.762,1346.97,243.892,910.4524285714282,1782.4707666666666
2017-04-02,1454.9,2017,4,2,13,2,6,92,1,2161.48,682.246,147.584,1020.8315714285711,1826.0479666666665
2017-04-03,441.198,2017,4,2,14,3,0,93,0,1454.9,92.7,6285.8060000000005,1070.6169999999997,1631.2277
2017-04-04,970.194,2017,4,2,14,4,1,94,0,441.198,125.3,7264.422,1191.3161428571425,1421.4201
2017-04-05,1046.3339999999998,2017,4,2,14,5,2,95,0,970.194,2659.339,315.45,960.8868571428569,1445.7828999999997
2017-04-06,1294.75,2017,4,2,14,6,3,96,0,1046.3339999999998,11.34,162.344,1144.2311428571427,1483.5297666666665
2017-04-07,1900.302,2017,4,2,14,7,4,97,0,1294.75,640.762,811.303,1324.1654285714283,1519.8297333333333
2017-04-08,2906.404,2017,4,2,14,8,5,98,1,1900.302,2161.48,21.072,1430.5831428571425,1616.0074666666667
2017-04-09,1115.197,2017,4,2,14,9,6,99,1,2906.404,1454.9,2190.81,1382.0541428571426,1580.1536999999998
2017-04-10,950.594,2017,4,2,15,10,0,100,0,1115.197,441.198,635.6,1454.8249999999996,1590.6535000000001
2017-04-12,1542.53,2017,4,2,15,12,2,102,0,950.594,970.194,7879.734,1536.5872857142854,1379.4133666666667
2017-04-13,6.12,2017,4,2,15,13,3,103,0,1542.53,1046.3339999999998,896.0219999999999,1387.9852857142853,1349.7499666666668
2017-04-14,1466.572,2017,4,2,15,14,4,104,0,6.12,1294.75,1694.6419999999998,1412.5312857142853,1342.1476333333335
2017-04-15,2201.856,2017,4,2,15,15,5,105,1,1466.572,1900.302,8866.882,1455.6104285714282,1119.9801
2017-04-16,9335.086,2017,4,2,15,16,6,106,1,2201.856,2906.404,669.3679999999999,2373.993571428571,1408.8373666666666
2017-04-17,421.085,2017,4,2,16,17,0,107,0,9335.086,1115.197,1805.992,2274.8347142857137,1362.6738
2017-04-18,2514.538,2017,4,2,16,18,1,108,0,421.085,950.594,2360.3340000000003,2498.255285714286,1367.8139333333334
2017-04-19,1414.132,2017,4,2,16,19,2,109,0,2514.538,1542.53,1061.682,2479.912714285714,1379.5622666666666
2017-04-21,271.616,2017,4,2,16,21,4,111,0,1414.132,6.12,138.68,2517.840714285714,1383.9934666666668
2017-04-22,1765.465,2017,4,2,16,22,5,112,1,271.616,1466.572,928.311,2560.539714285714,1411.8986
2017-04-23,720.368,2017,4,2,16,23,6,113,1,1765.465,2201.856,645.7059999999999,2348.8985714285714,1414.3873333333331
2017-04-24,1607.1,2017,4,2,17,24,0,114,0,720.368,9335.086,226.468,1244.9005714285715,1460.4084
2017-04-25,108.42,2017,4,2,17,25,1,115,0,1607.1,421.085,745.774,1200.234142857143,1439.1632666666665
2017-04-26,434.646,2017,4,2,17,26,2,116,0,108.42,2514.538,1346.97,903.1067142857144,1408.7524666666664
2017-04-28,486.672,2017,4,2,17,28,4,118,0,434.646,1414.132,682.246,770.6124285714286,1402.2333333333331
2017-04-30,142.208,2017,4,2,17,30,6,120,1,486.672,271.616,92.7,752.1255714285714,1403.8836000000001
2017-05-01,517.866,2017,5,2,18,1,0,121,0,142.208,1765.465,125.3,573.8971428571429,1416.969133333333
2017-05-02,767.316,2017,5,2,18,2,1,122,0,517.866,720.368,2659.339,580.604,1353.9016999999997
2017-05-03,1099.013,2017,5,2,18,3,2,123,0,767.316,1607.1,11.34,508.02014285714284,1390.1574666666668
2017-05-05,2701.28,2017,5,2,18,5,4,125,0,1099.013,108.42,640.762,878.4287142857144,1458.8414
2017-05-06,236.96,2017,5,2,18,6,5,126,1,2701.28,434.646,2161.48,850.1878571428572,1394.6907333333334
2017-05-07,4835.976,2017,5,2,18,7,6,127,1,236.96,486.672,1454.9,1471.5169999999998,1507.3932666666665
2017-05-08,1340.244,2017,5,2,19,8,0,128,0,4835.976,142.208,441.198,1642.6649999999997,1537.3614666666665
2017-05-09,1283.512,2017,5,2,19,9,1,129,0,1340.244,517.866,970.194,1752.043,1547.8054
2017-05-10,763.0200000000001,2017,5,2,19,10,2,130,0,1283.512,767.316,1046.3339999999998,1751.429285714286,1538.3616
2017-05-11,5.98,2017,5,2,19,11,3,131,0,763.0200000000001,1099.013,1294.75,1595.2817142857143,1495.4026
2017-05-12,918.878,2017,5,2,19,12,4,132,0,5.98,2701.28,1900.302,1340.652857142857,1462.6884666666667
2017-05-14,455.93,2017,5,2,19,14,6,134,1,918.878,236.96,2906.404,1371.9342857142856,1381.006
2017-05-15,648.9119999999999,2017,5,2,20,15,0,135,0,455.93,4835.976,1115.197,773.7822857142856,1365.4631666666667
2017-05-16,880.4599999999999,2017,5,2,20,16,1,136,0,648.9119999999999,1340.244,950.594,708.0988571428571,1363.1253666666667
2017-05-17,346.922,2017,5,2,20,17,2,137,0,880.4599999999999,1283.512,1542.53,574.3002857142857,1323.2717666666665
2017-05-18,122.22,2017,5,2,20,18,3,138,0,346.922,763.0200000000001,6.12,482.7574285714286,1327.1417666666666
2017-05-19,1582.008,2017,5,2,20,19,4,139,0,122.22,5.98,1466.572,707.9042857142857,1330.9896333333334
2017-05-20,2471.913,2017,5,2,20,20,5,140,1,1582.008,918.878,2201.856,929.7664285714285,1339.9915333333333
2017-05-21,2718.2140000000004,2017,5,2,20,21,6,141,1,2471.913,455.93,9335.086,1252.9498571428571,1119.4291333333335
2017-05-22,1799.2,2017,5,2,21,22,0,142,0,2718.2140000000004,648.9119999999999,421.085,1417.2767142857142,1165.3663000000001
2017-05-23,10560.978,2017,5,2,21,23,1,143,0,1799.2,880.4599999999999,2514.538,2800.207857142857,1433.5809666666669
2017-05-24,277.756,2017,5,2,21,24,2,144,0,10560.978,346.922,1414.132,2790.327,1395.7017666666666
2017-05-25,1311.97,2017,5,2,21,25,3,145,0,277.756,122.22,271.616,2960.291285714285,1430.3802333333333
2017-05-26,1975.356,2017,5,2,21,26,4,146,0,1311.97,1582.008,1765.465,3016.483857142857,1437.3765999999998
2017-05-27,5305.078,2017,5,2,21,27,5,147,1,1975.356,2471.913,720.368,3421.2217142857144,1590.2002666666667
2017-05-28,2137.324,2017,5,2,21,28,6,148,1,5305.078,2718.2140000000004,1607.1,3338.2374285714286,1607.8744
2017-05-29,1063.185,2017,5,2,22,29,0,149,0,2137.324,1799.2,108.42,3233.0924285714286,1639.6998999999998
2017-05-30,8090.578,2017,5,2,22,30,1,150,0,1063.185,10560.978,434.646,2880.1781428571435,1894.8976333333333
2017-05-31,438.859,2017,5,2,22,31,2,151,0,8090.578,277.756,486.672,2903.192857142857,1893.3038666666666
2017-06-02,157.844,2017,6,2,22,2,4,153,0,438.859,1311.97,142.208,2738.3177142857144,1893.8250666666668
2017-06-04,2316.523,2017,6,2,22,4,6,155,1,157.844,1975.356,517.866,2787.055857142858,1953.7803
2017-06-05,659.82,2017,6,2,23,5,0,156,0,2316.523,5305.078,767.316,2123.447571428572,1950.1971
2017-06-06,5477.352,2017,6,2,23,6,1,157,0,659.82,2137.324,1099.013,2600.5944285714286,2096.1417333333334
2017-06-07,51.562,2017,6,2,23,7,2,158,0,5477.352,1063.185,2701.28,2456.076857142857,2007.8178
2017-06-09,1688.4720000000002,2017,6,2,23,9,4,160,0,51.562,8090.578,236.96,1541.4902857142858,2056.2015333333334
2017-06-10,1412.3960000000002,2017,6,2,23,10,5,161,1,1688.4720000000002,438.859,4835.976,1680.5670000000002,1942.0822
2017-06-11,1623.416,2017,6,2,23,11,6,162,1,1412.3960000000002,157.844,1340.244,1889.9344285714287,1951.5212666666666
